209,194,161
222,200,163
227,198,158
209,176,135
179,146,103
172,143,101
179,154,113
200,178,137
219,200,160
213,194,154
198,178,143
199,176,145
197,173,147
221,201,177
243,227,204
224,214,189
222,212,185
223,212,182
201,186,153
225,202,170
215,188,158
221,192,162
221,194,165
203,182,153
181,161,134
171,153,129
167,147,122
134,110,82
100,73,43
161,128,95
178,142,106
189,151,114
195,157,120
202,167,129
183,149,112
172,139,104
188,158,124
209,180,146
219,193,158
190,166,130
175,151,117
199,176,145
209,188,159
210,189,160
188,167,138
191,167,139
191,168,137
166,143,112
162,139,108
192,169,138
196,173,142
182,157,126
173,148,117
183,158,127
180,155,124
165,140,109
164,140,106
163,137,100
177,149,110
176,148,109
170,142,103
173,143,105
170,141,101
159,130,90
153,124,84
151,122,82
146,117,77
132,103,63
134,105,65
148,120,81
194,166,127
196,168,129
192,166,129
193,169,133
211,189,152
226,204,167
235,213,176
230,208,171
212,190,153
209,187,150
218,196,159
205,183,146
191,169,132
198,176,139
196,174,137
182,160,123
192,170,133
203,181,144
194,172,133
198,176,135
191,170,127
192,171,128
181,160,117
207,184,142
207,184,142
184,161,119
188,165,123
186,163,122
200,177,136
203,181,142
201,179,142
203,183,148
207,187,152
213,193,158
223,204,171
219,203,169
219,203,170
215,199,166
209,193,160
208,191,161
206,189,159
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,2
0,0,4
0,0,4
0,0,2
0,0,2
0,0,2
0,0,2
0,0,0
0,0,0
2,2,0
0,1,0
0,2,0
1,3,0
0,1,0
3,5,0
58,60,55
5,10,4
0,3,1
0,4,2
2,9,2
4,10,0
37,40,23
132,130,107
165,156,125
208,189,156
218,193,153
218,186,145
189,156,115
176,143,102
175,147,108
197,173,135
205,187,151
224,208,174
208,194,159
199,183,150
189,169,142
210,190,166
231,213,191
233,216,196
232,222,197
226,216,189
227,213,184
192,176,143
236,211,180
210,183,153
212,182,154
210,183,156
181,160,133
163,147,122
123,110,91
47,36,18
58,42,19
87,65,41
136,109,80
172,139,108
180,146,111
192,156,120
191,155,119
191,157,122
173,140,107
192,163,131
218,192,159
199,174,143
180,155,124
222,199,168
197,177,150
200,183,157
198,181,155
188,171,145
191,171,144
180,160,133
167,147,120
185,165,138
198,178,151
176,156,129
168,149,119
171,150,121
161,140,111
152,131,102
160,139,110
171,150,119
176,152,118
165,139,102
165,139,102
170,142,105
165,137,100
164,134,96
163,133,95
155,126,86
147,118,78
144,115,75
135,106,66
152,123,83
161,133,94
149,121,82
179,151,112
189,164,124
189,165,127
213,191,152
220,198,159
222,200,163
215,193,156
216,194,157
223,201,164
197,175,138
196,174,137
197,175,138
195,173,136
189,167,130
177,155,118
176,154,117
201,179,142
191,169,130
193,171,130
170,149,106
188,167,124
197,176,133
201,178,136
197,174,132
179,156,114
182,159,117
188,165,124
197,174,133
197,174,133
195,173,134
205,183,146
214,192,155
216,194,157
217,197,162
205,186,153
207,191,158
201,185,152
193,177,144
198,181,151
207,190,160
0,0,2
0,0,2
0,0,2
0,0,2
0,0,2
0,0,2
0,0,2
0,0,2
0,0,2
0,0,2
0,0,2
0,0,2
0,0,2
0,0,2
0,0,2
0,0,2
0,0,4
0,0,4
0,0,4
0,0,4
0,0,2
0,0,2
0,1,0
0,1,0
0,2,0
0,2,0
0,1,0
0,2,0
3,5,0
0,2,0
45,50,43
17,24,17
0,6,2
0,8,2
8,18,9
13,19,5
53,55,34
139,133,109
166,153,121
204,184,147
223,195,156
197,163,125
189,154,116
156,124,86
192,166,131
192,171,140
221,206,177
220,206,179
192,181,153
197,186,158
225,209,184
222,204,182
224,207,187
239,224,203
226,214,190
229,218,190
233,218,187
211,192,160
232,207,176
211,182,152
209,179,153
191,165,140
161,141,117
108,95,76
32,28,16
6,4,0
72,65,49
74,59,40
147,125,101
170,143,114
161,128,97
185,150,118
199,164,132
207,172,140
191,158,127
206,177,147
212,185,156
202,177,147
203,177,150
216,195,168
195,179,153
215,201,175
186,172,146
199,185,159
198,184,158
175,161,135
202,188,162
198,184,158
165,151,125
158,142,117
166,150,125
170,154,129
162,146,120
168,152,126
173,157,131
160,143,115
173,153,120
161,137,103
163,139,105
170,144,109
164,138,103
164,136,99
168,140,101
165,137,98
173,144,104
172,143,103
184,155,115
170,141,101
157,129,89
141,113,73
131,103,63
133,105,66
159,134,94
174,148,111
183,157,120
183,157,120
209,183,146
211,187,149
188,164,126
206,182,144
205,181,145
198,174,138
184,162,125
187,165,128
173,150,116
161,138,104
201,181,146
182,160,123
192,170,131
168,145,104
188,165,124
200,177,136
184,159,118
182,157,116
175,150,109
174,149,108
188,163,122
191,166,126
194,169,129
195,171,133
201,177,139
209,185,149
209,185,149
200,178,141
194,175,142
188,172,139
191,174,144
206,189,159
217,200,172
216,199,171
0,0,2
0,0,2
0,0,2
0,0,2
0,0,2
0,0,2
0,0,2
0,0,2
0,0,2
0,0,2
0,0,2
0,0,2
0,0,2
0,0,2
0,0,2
0,0,2
0,0,2
0,0,2
0,0,2
0,0,2
0,1,3
0,2,1
1,3,2
0,4,0
0,3,0
0,5,0
0,4,0
0,5,0
4,11,3
0,3,0
24,32,21
31,41,32
0,10,1
0,11,1
10,22,8
21,30,11
62,64,42
135,129,103
166,153,121
203,183,148
209,181,142
190,158,120
180,147,112
181,151,117
204,179,149
220,200,173
232,217,194
226,216,191
213,206,180
217,207,182
224,209,188
235,218,198
231,214,196
224,207,187
228,216,190
228,217,189
233,218,187
215,194,163
232,205,176
203,173,145
193,165,141
174,149,127
106,88,68
33,23,11
0,1,0
0,4,3
47,44,37
79,69,57
127,110,92
147,123,99
127,97,69
189,156,125
205,172,141
215,182,151
198,167,138
210,180,152
205,178,151
202,176,149
215,191,165
217,197,172
190,175,152
215,203,179
194,182,158
192,180,158
187,175,153
176,164,142
184,172,150
152,140,118
161,149,127
164,152,130
160,148,126
148,133,110
138,123,100
140,125,102
146,131,108
148,132,107
146,127,97
157,134,103
161,138,106
161,136,105
161,137,103
162,136,101
162,136,99
166,138,99
166,138,99
175,146,106
154,125,85
170,141,101
163,135,95
171,143,103
181,153,113
182,154,114
180,152,112
174,149,109
177,152,112
187,162,122
197,172,132
197,171,134
194,170,132
204,180,142
188,164,128
189,165,129
170,148,111
182,160,123
196,173,139
169,146,112
193,173,138
180,160,125
174,152,113
169,146,105
182,159,118
193,170,129
175,150,110
174,149,108
169,144,103
163,138,97
179,154,113
187,162,121
196,171,131
197,172,132
194,168,131
195,169,132
194,168,131
185,161,125
188,169,136
187,171,138
191,175,142
200,183,153
208,191,161
207,190,162
0,0,2
0,0,2
0,0,2
0,0,2
0,0,0
0,0,0
0,1,0
0,1,0
0,2,1
0,2,1
0,2,1
0,2,1
0,1,3
0,1,3
0,1,3
0,1,3
0,1,3
0,2,3
0,2,3
0,3,2
0,3,2
0,5,1
1,6,2
1,8,1
2,9,1
2,9,1
5,13,2
4,12,1
7,15,2
1,9,0
11,19,6
45,56,42
6,20,5
2,16,0
10,23,5
25,34,13
64,68,43
125,121,94
164,153,123
200,184,151
205,181,147
184,158,123
209,183,150
206,181,150
228,207,180
248,230,206
226,214,192
233,222,202
209,203,177
204,197,171
222,210,188
225,208,188
227,210,190
240,223,203
227,213,187
217,203,174
238,221,191
195,174,143
214,187,158
199,171,147
169,142,121
121,98,82
36,20,5
5,0,0
4,11,17
14,23,32
75,76,80
70,65,61
151,137,126
102,81,62
171,143,119
203,172,144
219,186,155
226,193,162
211,180,151
213,183,155
204,177,150
197,171,146
201,177,153
215,195,171
194,179,158
199,186,167
194,183,163
176,165,145
183,172,152
200,189,169
193,182,162
181,170,150
177,166,146
175,164,144
165,154,134
165,152,133
173,160,141
164,152,130
151,139,117
155,140,117
145,128,102
157,136,109
159,138,109
154,131,100
156,133,101
166,142,108
173,147,112
175,147,110
180,152,113
161,133,94
159,131,91
150,122,82
161,134,91
150,123,80
152,125,82
151,124,81
154,127,84
193,164,124
190,161,121
183,155,116
186,158,119
191,163,124
200,174,137
186,160,123
161,137,101
180,156,120
172,149,115
172,149,115
207,187,154
185,165,132
187,167,134
184,161,129
179,155,119
172,148,110
170,146,108
191,167,129
176,150,113
172,147,107
174,149,109
172,147,107
175,147,108
189,161,122
196,168,129
191,163,124
186,158,119
180,152,113
179,151,114
180,156,120
185,167,131
192,176,143
193,177,144
190,173,143
200,183,153
216,199,169
0,0,2
0,0,2
0,0,2
0,0,0
0,0,0
0,1,0
0,1,0
0,1,0
0,2,0
0,2,0
0,2,0
0,2,1
0,2,1
0,2,1
0,2,1
0,2,1
0,4,0
0,4,0
0,4,0
0,5,1
0,7,0
1,8,1
2,9,1
1,11,0
5,16,2
4,15,1
11,22,6
6,19,1
6,19,1
8,21,3
4,17,0
54,67,47
15,30,7
7,22,0
9,23,0
25,38,12
63,69,43
114,114,88
159,154,125
195,184,156
204,187,157
222,201,170
207,186,155
243,222,193
235,218,192
244,228,205
225,213,191
222,211,189
206,200,174
202,195,167
215,203,179
226,210,187
227,209,187
233,215,193
232,216,190
225,210,181
229,212,182
206,185,154
197,170,143
186,158,136
133,107,90
68,49,35
19,6,0
6,2,1
41,51,63
66,78,94
83,87,96
86,84,85
159,148,142
100,81,66
199,172,151
205,175,147
225,194,165
226,195,164
222,193,163
212,185,156
198,172,145
210,186,160
209,187,163
209,189,165
196,179,159
200,187,168
196,183,164
199,188,168
206,195,177
195,184,166
180,169,151
174,163,145
180,169,151
180,169,151
170,159,141
165,154,136
174,161,144
170,157,138
152,139,120
144,129,108
141,125,102
140,120,95
151,131,106
158,137,110
155,134,103
168,145,113
174,150,116
160,134,99
141,115,78
150,122,83
144,116,76
154,126,86
156,129,86
166,139,96
175,148,105
176,149,106
172,143,101
147,118,76
159,130,90
176,147,107
180,152,113
186,158,119
176,150,113
169,143,106
160,136,100
174,150,116
188,165,131
166,146,113
186,166,133
189,168,137
195,174,143
175,155,122
179,157,120
163,139,101
162,138,100
206,182,144
186,160,123
167,141,104
166,140,103
158,132,95
170,144,107
188,160,123
187,159,122
177,149,112
174,146,109
167,139,102
166,138,101
177,153,117
191,173,137
192,176,142
201,185,152
215,199,166
221,205,172
217,200,170
0,1,0
0,1,0
0,2,1
0,2,0
0,2,0
0,4,0
0,4,0
0,4,0
0,4,0
0,5,0
0,5,0
0,5,1
0,5,1
0,5,1
0,5,1
0,6,2
0,7,0
0,6,0
0,6,0
0,7,0
2,10,0
3,13,2
6,17,3
9,20,4
7,18,1
8,21,3
10,23,3
12,26,3
12,26,3
10,26,0
14,30,4
22,38,11
52,68,39
13,28,0
23,38,9
21,34,6
69,79,54
105,110,87
160,159,138
189,184,162
222,215,189
217,205,179
238,224,198
255,244,219
248,232,207
226,212,186
218,203,180
213,201,177
210,203,175
211,202,173
211,195,170
227,207,183
234,214,190
234,214,190
238,221,193
227,210,180
217,198,166
236,215,186
173,147,122
173,146,125
133,110,96
62,44,34
11,0,0
25,25,27
104,113,130
83,95,117
94,100,114
97,94,101
164,153,149
174,156,144
196,171,149
221,191,165
212,181,152
224,193,162
228,199,169
205,178,149
197,171,144
207,183,157
207,185,161
220,200,176
209,192,174
210,194,178
194,178,162
190,177,160
192,179,163
192,179,163
172,160,144
173,161,147
174,162,148
171,159,143
155,142,126
155,142,126
150,134,119
139,123,107
147,131,115
137,122,103
125,108,88
132,116,93
138,120,98
134,114,90
133,113,86
139,118,89
136,113,81
136,112,78
139,113,76
153,128,88
161,133,93
157,129,89
159,130,88
164,135,93
166,137,93
166,137,93
167,135,94
168,136,95
168,139,97
170,141,101
177,149,110
175,147,108
161,135,98
163,137,100
170,146,110
177,153,119
175,152,120
154,133,102
180,159,128
175,156,126
196,177,147
163,142,113
174,151,119
157,133,99
167,143,109
199,175,141
177,153,119
167,143,107
155,131,95
150,124,89
151,125,90
193,167,132
190,164,129
180,154,119
171,142,108
171,142,108
183,154,120
200,174,139
200,180,145
202,186,152
216,200,166
219,203,170
204,188,155
196,180,147
0,1,0
0,3,0
0,3,0
0,4,0
0,5,0
0,5,0
1,6,0
0,7,0
0,8,0
1,9,0
2,9,1
0,9,0
0,9,0
0,9,0
0,10,2
0,10,1
0,10,0
0,11,0
0,11,0
1,12,0
3,14,0
5,18,1
9,22,4
11,24,4
11,25,2
12,28,2
14,30,3
14,33,5
14,33,3
12,31,1
14,33,3
22,41,9
80,97,61
22,38,2
33,48,15
42,55,27
97,107,83
84,92,71
165,170,150
203,205,184
224,222,201
235,229,207
250,242,219
252,242,217
236,224,198
226,212,186
223,209,183
215,203,177
204,195,164
214,203,173
221,204,176
217,197,172
223,201,177
233,211,187
233,214,184
233,217,184
216,197,165
220,199,168
201,175,150
144,117,96
123,100,86
79,62,52
14,5,0
69,68,73
109,118,135
70,81,101
75,78,93
113,110,117
185,174,170
198,180,168
204,179,157
226,199,172
212,183,153
208,179,147
203,176,146
211,186,156
212,188,160
219,198,171
211,191,166
216,198,174
209,192,174
189,172,156
169,153,137
183,167,152
168,155,139
148,134,121
155,143,129
167,155,141
159,147,133
155,143,129
139,125,112
124,111,95
97,84,68
104,88,73
119,103,88
115,99,83
116,101,82
123,108,87
129,112,92
120,102,80
116,99,73
125,105,78
127,106,75
133,110,76
141,117,81
150,124,87
154,126,87
151,123,83
150,121,79
151,122,80
154,125,81
159,130,86
163,131,90
160,128,87
159,130,88
168,139,99
165,137,98
166,138,99
173,147,110
161,135,100
167,143,109
160,137,105
167,146,115
162,141,110
171,152,122
171,152,122
188,168,141
157,138,108
161,138,107
159,134,103
171,146,115
186,163,131
158,135,103
155,132,100
153,130,98
149,124,93
157,132,101
172,147,116
154,129,98
144,119,88
143,117,84
165,139,106
182,156,123
179,155,121
185,166,133
178,162,128
181,165,131
191,175,141
189,173,140
178,162,129
0,3,0
0,4,0
0,4,0
0,6,0
1,8,0
2,10,0
2,10,0
3,11,0
3,11,0
2,13,0
3,14,0
3,14,0
2,13,0
3,14,0
3,13,2
3,15,1
3,16,0
3,16,0
3,16,0
4,17,0
7,20,0
9,24,3
12,27,4
14,30,4
16,32,5
16,35,7
17,36,6
18,39,6
19,41,5
17,39,3
18,40,2
23,45,7
58,76,36
82,98,61
33,47,14
67,80,52
72,82,58
143,152,133
187,194,178
228,230,216
228,229,213
246,243,224
252,247,225
237,229,206
222,212,187
221,209,183
225,211,185
222,208,181
207,196,164
198,185,153
212,195,167
212,191,164
215,191,165
233,212,185
230,211,181
218,202,169
227,208,176
222,199,168
201,174,147
170,142,120
108,82,67
86,68,58
20,9,3
25,23,24
73,79,93
38,43,62
72,72,84
116,110,112
191,178,172
205,186,171
223,198,176
217,190,161
216,187,157
218,189,157
210,183,153
216,191,161
210,189,162
218,198,173
213,193,168
198,180,158
174,157,139
174,157,141
151,135,120
137,121,106
83,69,56
105,91,80
107,95,83
132,119,110
134,121,112
117,105,93
97,85,73
97,83,70
91,77,64
110,96,83
103,87,74
98,82,67
129,116,99
106,93,74
93,80,61
100,85,64
123,105,81
142,122,97
142,121,92
143,120,88
149,125,91
144,118,81
140,112,73
141,113,73
147,118,76
148,119,77
149,120,76
153,124,80
140,108,67
158,126,85
154,125,85
160,131,91
154,126,87
148,120,81
166,140,103
165,139,104
165,141,107
146,123,91
163,142,111
164,143,114
160,140,113
164,144,117
177,160,134
149,129,102
153,129,101
153,130,99
159,136,105
165,142,111
154,130,102
165,141,113
159,135,107
137,113,85
141,117,89
161,137,109
147,124,93
137,114,83
135,110,80
156,131,101
169,144,113
160,137,105
152,133,101
161,145,112
159,143,110
156,140,107
170,153,123
183,166,136
0,6,0
0,6,0
0,7,0
1,8,0
2,10,0
1,12,0
2,13,0
2,13,0
4,16,0
4,17,0
5,18,0
5,18,0
5,18,0
5,20,1
6,20,3
7,20,3
7,20,2
7,20,2
7,20,2
7,22,1
10,25,2
13,29,3
16,32,6
15,34,6
18,37,7
19,40,7
21,43,7
21,46,7
24,49,10
22,47,7
22,47,7
27,50,8
38,59,18
94,110,73
68,82,49
67,80,54
128,137,116
198,205,187
230,234,219
226,228,214
236,237,221
244,243,225
240,235,215
222,216,192
214,207,181
219,209,182
227,215,189
229,218,190
225,214,182
219,206,174
208,191,163
196,175,148
199,178,151
206,185,158
211,192,162
233,214,182
221,201,168
203,180,148
193,163,135
182,152,128
126,99,80
92,70,57
69,55,46
13,5,2
31,31,39
25,25,35
52,47,51
101,90,88
186,169,159
200,179,160
210,184,159
223,196,167
211,182,152
212,185,155
209,184,154
208,184,158
206,186,161
202,184,160
200,182,160
165,148,128
168,151,135
152,136,121
115,102,86
87,73,60
106,94,82
78,65,56
75,65,55
30,20,11
54,44,35
72,62,52
70,60,50
77,67,55
85,73,61
88,76,64
75,61,50
129,115,102
118,106,90
98,87,69
99,88,70
116,104,82
131,115,92
129,112,86
122,103,73
126,106,73
129,106,72
131,107,71
133,107,70
140,112,73
146,117,77
146,117,75
145,116,72
147,118,74
147,115,74
143,114,72
146,117,77
157,129,89
151,123,84
154,128,91
170,144,109
148,124,90
158,135,103
142,119,88
167,146,117
153,132,103
155,135,108
159,139,112
171,154,128
140,120,95
129,108,81
139,118,91
150,129,102
152,131,104
150,129,102
161,141,116
155,135,110
131,111,86
123,103,78
155,135,110
141,121,94
135,115,88
142,121,94
154,133,106
158,137,108
161,140,111
163,144,114
160,143,113
155,138,108
155,138,108
162,145,115
159,142,114
0,9,1
0,9,0
0,10,1
1,11,0
2,13,0
2,15,0
3,16,0
3,17,0
6,20,0
6,22,0
7,23,0
8,24,0
9,24,1
10,25,2
11,26,3
12,27,6
12,27,8
11,26,7
10,25,4
11,26,5
13,28,5
14,32,6
17,36,8
17,38,7
18,39,6
19,43,7
22,46,10
25,50,11
28,53,13
27,54,11
26,53,10
30,55,13
42,64,26
70,87,53
116,131,102
150,160,135
199,207,186
213,216,199
236,237,221
241,239,224
247,244,227
245,240,221
230,225,203
214,208,184
214,208,184
227,220,194
233,226,200
233,223,196
236,227,196
228,215,183
225,208,180
227,205,181
208,186,162
199,178,151
208,189,159
200,181,149
201,181,146
189,165,131
179,148,117
153,119,91
117,87,63
92,65,46
69,50,35
46,33,24
52,44,42
36,30,30
65,54,48
170,153,143
197,176,157
222,198,174
217,190,161
231,202,172
223,197,164
207,180,150
204,180,152
196,174,150
211,190,169
191,172,155
185,166,151
135,117,103
121,107,94
78,64,53
51,39,27
47,34,25
45,35,25
25,16,7
23,16,8
38,31,23
34,27,19
36,29,21
54,45,38
52,43,34
58,48,39
111,101,91
119,106,97
113,103,91
114,105,90
110,101,84
125,114,96
135,122,103
132,117,96
121,105,80
114,94,67
118,97,66
101,78,46
121,95,60
139,111,74
142,114,75
140,111,71
136,107,67
139,107,66
143,111,70
140,111,71
149,120,80
143,113,75
140,112,73
156,128,91
157,131,94
147,121,86
147,123,89
144,121,89
146,123,92
171,150,121
138,118,91
158,138,113
159,139,114
165,147,123
129,111,87
132,112,87
142,122,97
155,135,110
156,136,112
160,140,116
162,144,120
158,140,118
142,124,102
136,118,96
155,137,115
137,119,95
141,123,99
158,138,114
171,151,127
172,152,127
175,155,130
162,145,117
159,142,114
158,141,113
158,141,115
154,137,111
150,133,107
0,10,1
1,11,0
2,12,1
2,14,0
4,17,0
5,18,0
6,20,0
6,22,0
9,25,0
10,26,0
12,28,0
11,30,0
12,31,3
14,33,5
16,35,7
17,35,9
16,34,12
16,31,12
14,29,8
12,30,8
14,32,8
16,36,9
18,38,10
19,40,9
18,42,8
22,46,10
25,50,11
27,54,13
31,58,15
31,58,15
31,58,13
33,60,19
50,74,40
69,89,61
126,140,114
198,208,184
174,177,158
228,226,211
236,230,214
248,241,223
250,243,224
243,237,215
227,221,197
214,208,184
219,213,189
236,230,206
240,234,212
230,224,198
229,222,193
240,229,199
226,210,184
226,206,181
227,207,182
215,195,170
204,187,159
191,172,140
180,160,125
183,157,122
172,139,104
160,125,93
130,94,68
111,79,56
67,42,20
54,35,18
78,66,54
98,85,76
127,111,96
193,175,155
204,180,154
219,194,164
221,192,160
233,204,170
212,186,153
205,180,150
200,179,152
174,153,132
188,169,152
193,174,160
191,173,161
140,123,113
111,99,87
49,39,29
36,28,17
158,149,140
125,118,108
33,29,20
4,1,0
34,31,26
13,10,5
25,22,15
52,47,41
69,65,56
104,97,89
116,109,99
105,96,87
121,113,102
121,113,100
118,111,95
125,116,99
127,116,96
127,115,93
128,112,87
109,92,64
92,71,40
110,87,55
118,94,58
124,98,61
129,101,62
134,105,65
137,108,68
138,106,65
138,106,65
141,112,72
140,112,72
149,121,82
144,119,79
141,115,78
146,122,86
145,121,87
145,122,90
131,108,77
151,130,101
165,145,118
135,115,88
163,143,118
161,141,116
157,139,115
125,107,83
135,115,91
138,118,94
147,127,103
145,127,105
153,135,113
148,131,111
149,132,112
143,128,107
138,123,102
156,141,120
158,143,122
178,161,141
181,164,144
177,161,138
163,147,124
145,127,103
142,124,100
147,129,105
150,132,108
146,128,104
145,127,103
154,136,114
0,12,0
1,13,1
3,15,1
5,18,1
7,20,0
8,23,0
9,25,0
10,26,0
13,29,0
13,32,0
15,34,2
16,37,4
18,39,8
20,41,10
22,43,12
25,44,16
24,42,20
21,38,19
17,35,13
16,34,12
18,36,12
19,39,12
21,41,13
20,44,12
21,45,11
26,50,14
28,54,15
31,57,18
34,61,20
33,62,18
34,63,17
36,64,23
44,69,39
102,125,99
192,207,184
186,194,173
200,201,183
232,226,210
255,249,233
247,234,217
251,238,219
238,226,204
231,221,196
230,222,199
233,227,203
242,237,215
244,242,221
239,234,212
229,224,195
230,221,192
233,219,193
229,211,189
217,199,177
215,197,173
217,200,172
207,191,158
200,178,141
184,156,119
177,143,106
154,115,82
146,107,76
114,79,51
100,68,43
63,39,15
110,93,73
157,142,123
204,186,162
206,185,158
210,185,154
209,180,146
228,200,163
216,187,153
203,177,144
202,177,147
189,167,144
166,145,126
159,140,126
175,157,147
157,138,131
122,105,98
86,76,67
35,26,17
30,23,13
187,183,174
209,206,199
203,200,195
114,113,108
76,77,72
61,62,57
42,43,38
53,52,48
61,60,55
103,100,95
105,102,95
118,113,107
143,139,128
117,111,97
113,106,90
119,110,93
119,108,90
120,107,88
130,115,92
127,110,84
119,98,69
123,100,69
116,90,57
112,83,49
119,91,52
136,107,67
142,113,73
139,107,66
135,103,62
143,114,74
143,115,76
137,109,72
141,115,78
154,128,93
153,129,93
147,123,89
141,118,86
134,111,80
161,140,111
152,132,105
146,126,99
160,143,117
160,142,118
146,128,104
129,111,87
131,113,91
138,120,98
151,133,111
144,127,107
146,129,109
133,118,99
148,133,114
163,147,131
139,123,107
176,161,142
183,168,149
175,160,141
142,127,108
129,114,93
139,124,103
148,131,111
147,129,109
137,119,97
131,113,91
137,119,99
140,122,102
130,112,92
0,12,0
1,14,0
3,16,0
6,19,0
8,23,0
11,27,0
13,29,0
12,31,0
14,34,0
15,37,1
17,39,1
20,42,4
22,44,8
24,46,10
27,49,13
29,50,17
27,47,20
24,44,19
19,39,14
18,38,11
19,39,12
19,42,14
21,44,15
22,46,14
23,47,13
28,54,17
31,57,18
32,60,19
34,63,19
33,65,18
34,66,19
39,67,26
62,87,57
144,163,141
201,214,194
159,167,146
225,224,206
233,226,208
247,234,217
255,240,221
253,238,217
230,218,196
234,223,201
251,243,222
251,245,223
247,242,222
252,250,229
255,254,233
244,240,215
230,223,197
231,219,195
230,214,191
230,212,188
227,210,184
211,194,164
214,195,162
208,186,149
197,169,132
195,161,124
171,135,99
158,119,86
151,115,83
122,89,58
105,75,47
143,122,95
206,186,161
218,197,168
199,176,144
218,194,158
203,177,142
203,177,144
212,187,157
207,185,161
179,158,139
159,141,127
182,165,155
168,151,143
164,147,140
111,94,87
99,84,77
92,82,73
43,36,28
18,11,3
45,40,34
171,167,164
202,201,197
193,193,191
85,87,84
58,60,57
38,38,36
62,63,58
71,70,66
100,99,94
83,82,77
97,97,89
101,98,89
100,96,84
96,90,74
110,103,85
121,113,94
120,109,87
119,104,81
116,99,73
117,98,68
108,85,54
105,80,49
110,84,49
125,99,62
137,109,70
134,106,67
129,100,60
131,102,62
128,100,61
125,100,60
124,98,61
143,119,81
144,120,84
138,116,79
146,123,89
125,105,72
143,122,91
169,150,120
140,120,93
156,139,113
155,139,114
158,142,119
138,122,99
136,120,97
134,118,95
134,117,97
141,124,104
137,122,103
151,135,119
140,127,110
152,139,123
164,151,135
165,152,135
184,171,154
154,141,124
134,121,104
128,115,96
131,118,99
134,119,100
138,123,104
134,117,99
136,119,101
125,108,90
123,106,88
136,119,101
134,117,99
4,17,0
5,18,0
7,21,0
11,25,0
12,28,1
13,29,0
14,33,1
16,36,1
17,37,0
20,42,3
24,47,5
24,49,7
25,50,8
27,52,10
29,54,12
30,55,15
28,52,16
27,51,17
25,49,15
22,46,14
20,44,12
22,45,16
23,47,15
23,48,16
20,46,11
30,56,19
32,58,19
30,58,17
34,66,19
38,70,21
37,69,19
41,70,26
69,89,61
199,212,192
203,212,191
159,162,141
227,226,205
243,238,218
238,230,209
248,237,217
239,231,212
223,215,196
231,224,206
252,245,227
254,249,230
253,248,228
255,252,232
254,249,229
252,247,227
240,234,212
231,220,198
230,216,190
231,216,187
230,211,181
224,204,171
221,198,164
211,187,151
201,175,138
192,164,127
182,152,116
174,141,106
150,117,82
131,98,63
137,107,73
171,144,114
214,189,159
223,198,167
218,194,160
213,190,156
198,178,145
204,187,161
183,166,148
117,103,94
99,88,84
138,128,129
165,155,156
126,116,114
108,97,91
110,97,88
111,99,87
53,43,34
54,43,37
20,12,9
22,17,14
51,47,48
222,220,223
149,148,153
83,83,85
86,86,88
46,44,45
33,32,30
87,86,82
84,83,78
90,89,84
92,91,86
102,102,94
111,107,96
125,117,104
136,127,110
135,124,104
126,114,90
121,107,81
113,98,69
105,86,56
100,79,48
108,85,53
110,87,55
116,92,58
126,100,65
129,103,68
129,101,64
127,102,62
132,106,69
124,100,62
121,97,59
130,108,69
144,122,85
146,123,89
139,116,84
133,112,81
154,135,105
148,131,103
150,134,108
156,142,116
154,142,118
143,131,109
132,121,99
130,118,96
121,109,87
138,123,104
131,115,99
147,134,118
135,121,108
136,124,110
154,142,128
168,156,142
171,159,143
162,151,133
144,131,114
127,114,95
136,121,102
128,113,94
141,125,109
132,116,100
133,117,101
126,110,94
123,107,91
108,92,76
136,120,104
125,109,94
5,19,0
6,20,0
8,22,0
11,27,0
13,29,0
13,33,0
16,36,0
18,40,1
21,44,2
23,49,4
27,53,8
28,54,9
30,56,11
31,58,13
33,60,15
33,60,17
31,58,17
30,56,17
28,54,17
24,50,13
24,48,14
25,49,17
25,50,18
25,50,18
33,59,24
23,49,14
31,59,19
41,69,28
30,62,15
25,59,9
36,70,19
45,74,30
94,113,85
204,216,196
217,225,204
160,163,142
236,235,214
233,228,206
225,219,197
249,241,222
228,221,203
227,220,202
227,221,205
237,231,215
253,248,229
255,254,235
255,249,230
253,246,227
252,247,227
245,239,217
236,229,203
232,221,193
230,215,184
227,208,175
220,200,165
217,195,158
214,190,154
205,181,145
195,171,133
188,162,125
184,156,117
168,138,100
154,122,83
163,131,93
181,152,120
220,193,163
234,208,175
227,204,170
211,191,158
206,189,161
144,131,112
96,86,76
56,48,46
48,42,46
119,114,121
107,102,108
124,118,120
132,125,119
100,92,81
127,117,105
77,67,58
49,38,34
34,26,23
16,10,10
18,16,19
193,192,197
103,102,108
81,80,85
78,78,80
35,33,34
54,50,49
87,83,80
63,62,57
96,95,90
108,109,103
115,115,107
114,110,99
119,113,99
121,114,96
115,107,86
107,97,72
102,88,61
93,78,49
83,66,36
91,72,40
96,75,44
100,77,45
106,83,51
119,95,61
127,103,67
130,104,67
133,107,70
131,107,69
133,109,71
135,113,74
139,117,78
141,119,82
141,118,84
142,122,89
148,129,96
150,134,101
151,136,107
